736366.960000000	4
736196.220000000	3.90000000000000
736565.710000000	3.90000000000000
734049.780000000	3.80000000000000
734035.810000000	3.70000000000000
734045.950000000	3.70000000000000
736948.360000000	3.70000000000000
736017.350000000	3.60000000000000
736946.290000000	3.60000000000000
734045.470000000	3.50000000000000
736030.370000000	3.50000000000000
736863.280000000	3.50000000000000
736978.980000000	3.40000000000000
732704.780000000	3.30000000000000
735896.540000000	3.30000000000000
732869.500000000	3.20000000000000
735882.960000000	3.20000000000000
735997.590000000	3.10000000000000
735344.280000000	3
736327.520000000	3
734006.490000000	2.90000000000000
735872.410000000	2.90000000000000
735878.340000000	2.90000000000000
736857.370000000	2.90000000000000
736913.150000000	2.90000000000000
733606.440000000	2.80000000000000
735215.620000000	2.80000000000000
735911.060000000	2.80000000000000
736081.200000000	2.80000000000000
737056.540000000	2.80000000000000
734062.210000000	2.70000000000000
734075.470000000	2.70000000000000
734075.480000000	2.70000000000000
734197.040000000	2.70000000000000
735788.200000000	2.70000000000000
735842.430000000	2.70000000000000
735900.270000000	2.70000000000000
733342.230000000	2.60000000000000
734329.300000000	2.60000000000000
735602.830000000	2.60000000000000
733609.170000000	2.50000000000000
733638.290000000	2.50000000000000
734028.360000000	2.50000000000000
734196.790000000	2.50000000000000
735388.590000000	2.50000000000000
735898.840000000	2.50000000000000
736670.700000000	2.50000000000000
736948.780000000	2.50000000000000
734051.400000000	2.40000000000000
734062.210000000	2.40000000000000
734075.480000000	2.40000000000000
735893.190000000	2.40000000000000
733637.640000000	2.30000000000000
733823.250000000	2.20000000000000
733823.260000000	2.20000000000000
734028.300000000	2.20000000000000
734045.960000000	2.20000000000000
734196.570000000	2.10000000000000
733701.150000000	2
733844.300000000	2
733884.150000000	2
734036.540000000	2
734091.170000000	2
734794.340000000	2
733736.460000000	1.90000000000000
734046.030000000	1.90000000000000
734742.370000000	1.90000000000000
734761.530000000	1.90000000000000
733701.160000000	1.80000000000000
733736.840000000	1.80000000000000
733738.200000000	1.80000000000000
733741.670000000	1.80000000000000
733870.400000000	1.80000000000000
733921.620000000	1.80000000000000
734011.770000000	1.80000000000000
734013.790000000	1.80000000000000
734082.710000000	1.80000000000000
734779.310000000	1.80000000000000
733667.330000000	1.70000000000000
733736.580000000	1.70000000000000
733963.180000000	1.70000000000000
734040.580000000	1.70000000000000
734051.250000000	1.70000000000000
734053.840000000	1.70000000000000
734081.380000000	1.70000000000000
733638.330000000	1.60000000000000
733641.110000000	1.60000000000000
733846.840000000	1.60000000000000
733878.150000000	1.60000000000000
733881.760000000	1.60000000000000
734035.850000000	1.60000000000000
734049.890000000	1.60000000000000
734051.460000000	1.60000000000000
734053.430000000	1.60000000000000
734053.430000000	1.60000000000000
734065.680000000	1.60000000000000
734075.420000000	1.60000000000000
734099.180000000	1.60000000000000
734102.190000000	1.60000000000000
734129.160000000	1.60000000000000
734148.070000000	1.60000000000000
734195.560000000	1.60000000000000
734197.380000000	1.60000000000000
733635.080000000	1.50000000000000
733638.300000000	1.50000000000000
733701.130000000	1.50000000000000
733701.870000000	1.50000000000000
733911.990000000	1.50000000000000
734008.120000000	1.50000000000000
734014.660000000	1.50000000000000
734018.310000000	1.50000000000000
734026.960000000	1.50000000000000
734062.250000000	1.50000000000000
734075.310000000	1.50000000000000
734075.330000000	1.50000000000000
734075.500000000	1.50000000000000
734107.190000000	1.50000000000000
734798.200000000	1.50000000000000
733738.180000000	1.40000000000000
733763.880000000	1.40000000000000
733784.720000000	1.40000000000000
733884.320000000	1.40000000000000
734014.270000000	1.40000000000000
734048.470000000	1.40000000000000
734051.570000000	1.40000000000000
734058.130000000	1.40000000000000
734075.480000000	1.40000000000000
734076.400000000	1.40000000000000
734126.220000000	1.40000000000000
734196.800000000	1.40000000000000
734196.820000000	1.40000000000000
734752.860000000	1.40000000000000
734800.970000000	1.40000000000000
733640.360000000	1.30000000000000
733700.480000000	1.30000000000000
733722.350000000	1.30000000000000
733784.720000000	1.30000000000000
734028.820000000	1.30000000000000
734051.460000000	1.30000000000000
734053.430000000	1.30000000000000
734075.110000000	1.30000000000000
734158.590000000	1.30000000000000
734193.870000000	1.30000000000000
734822.790000000	1.30000000000000
733695.410000000	1.20000000000000
733701.930000000	1.20000000000000
733772.260000000	1.20000000000000
733935.140000000	1.20000000000000
734018.120000000	1.20000000000000
734028.280000000	1.20000000000000
734035.890000000	1.20000000000000
734039.560000000	1.20000000000000
734063.530000000	1.20000000000000
734774.170000000	1.20000000000000
733701.170000000	1.10000000000000
733775.140000000	1.10000000000000
733821.110000000	1.10000000000000
734017.480000000	1.10000000000000
734055.310000000	1.10000000000000
734097.510000000	1.10000000000000
734796.200000000	1.10000000000000
734803.130000000	1.10000000000000
733700.510000000	1
733958.410000000	1
734007.450000000	1
734053.460000000	1
734112.870000000	1
733861.500000000	0.900000000000000
734784.860000000	0.900000000000000
733883.020000000	0.800000000000000
734768.250000000	0.800000000000000
734770.940000000	0.800000000000000
734783.890000000	0.800000000000000
734797.470000000	0.800000000000000
734765.750000000	0.700000000000000
734801.990000000	0.700000000000000
733650.200000000	0.600000000000000
734770.930000000	0.500000000000000
733870.480000000	0.400000000000000
