2017.3613963039015,36.6998,-98.4312,3.2
2017.3613963039015,36.4771,-98.7385,3.2
2017.3613963039015,36.4801,-98.7407,3.0
2017.3613963039015,36.4782,-98.7365,4.2
2017.3613963039015,36.4617,-98.7521,3.0
2017.3586584531142,36.4561,-98.7885,3.4
2017.3586584531142,36.4562,-98.7888,3.6
2017.3586584531142,36.4566,-98.7929,3.2
2017.350444900753,36.6019,-97.6111,3.4
2017.3449691991786,36.9197,-98.1299,3.0
2017.3449691991786,36.9182,-98.1294,3.3
2017.3449691991786,36.9202,-98.1295,3.0
2017.3449691991786,36.6013,-97.6169,3.2
2017.3230663928816,36.6999,-97.6698,3.3
2017.3203285420946,36.4613,-98.7675,3.2
2017.3148528405202,36.698,-97.6711,3.0
2017.3148528405202,36.4763,-98.7432,3.0
2017.3121149897331,36.8214,-97.776,3.0
2017.3093771389458,36.7908,-98.2712,3.3
2017.3039014373717,36.7037,-97.6681,3.6
2017.3039014373717,36.7033,-97.67,3.0
2017.2984257357973,36.3613,-98.1568,3.2
2017.2984257357973,36.7002,-97.6673,3.1
2017.2792607802876,36.7013,-97.6729,3.1
2017.2792607802876,36.7015,-97.6705,3.2
2017.2683093771388,36.919,-98.1266,3.0
2017.2628336755647,36.4453,-98.7923,3.0
2017.2628336755647,36.4418,-98.7823,3.1
2017.2628336755647,36.5327,-98.971,3.2
2017.2573579739903,36.5069,-98.238,3.3
2017.2491444216291,36.8363,-98.2782,3.0
2017.2381930184804,36.815,-97.6114,4.1
2017.2272416153319,36.6835,-97.757,3.8
2017.2135523613963,36.9185,-98.129,3.1
2017.2026009582478,36.7011,-98.4288,3.8
2017.1998631074607,36.4185,-98.1339,3.1
2017.1806981519508,36.4918,-98.8963,3.8
2017.1779603011637,36.6997,-97.6783,3.2
2017.1779603011637,36.6993,-97.6804,3.3
2017.167008898015,36.6646,-99.1271,3.3
2017.1642710472279,36.5278,-98.9756,3.5
2017.1642710472279,36.5359,-98.9643,3.3
2017.1615331964408,36.4829,-98.763,3.1
2017.1615331964408,36.4434,-98.7855,3.4
2017.1478439425052,36.4876,-97.7636,3.0
2017.1423682409309,36.7675,-97.6396,3.4
2017.1396303901438,36.5339,-98.9738,3.1
2017.1122518822724,36.3599,-98.1599,3.1
2017.104038329911,36.8736,-98.0954,3.0
2017.0930869267625,36.8792,-98.0093,3.2
2017.0903490759754,36.5297,-98.9761,3.2
2017.082135523614,36.5369,-98.9758,3.0
2017.0793976728269,36.7918,-97.7296,3.0
2017.0766598220398,36.6995,-98.4304,3.0
2017.0711841204654,36.93,-97.6463,3.2
2017.065708418891,36.6684,-97.581,3.0
2017.060232717317,36.7658,-98.0675,3.1
2017.0492813141684,36.7629,-98.0624,3.3
2017.03832991102,36.4493,-98.7751,3.4
2017.0273785078714,36.5297,-98.98,3.1
2017.024640657084,36.4174,-98.1347,3.3
2017.021902806297,36.7026,-97.6719,3.2
2017.01916495551,36.9138,-97.5796,3.0
2016.9890485968515,36.4444,-98.7774,3.4
2016.978097193703,36.5286,-98.9709,3.0
2016.975359342916,36.5311,-98.9679,3.4
2016.975359342916,36.5341,-98.9667,3.4
2016.9726214921286,36.4457,-98.7749,3.0
2016.9671457905545,36.4445,-98.7802,3.5
2016.9644079397672,36.5359,-98.9646,3.1
2016.9507186858316,36.6713,-97.7342,3.2
2016.9452429842574,36.4516,-98.7747,3.2
2016.939767282683,36.5356,-98.9725,3.2
2016.939767282683,36.3413,-97.9016,3.4
2016.9041752224505,36.7655,-97.5994,3.6
2016.898699520876,36.8434,-97.7522,4.0
2016.8904859685147,36.8438,-97.8332,3.0
2016.8822724161532,36.4459,-98.7789,3.0
2016.8822724161532,36.443,-98.7831,3.0
2016.8685831622176,36.4522,-98.794,3.0
2016.8685831622176,36.454,-98.7935,3.1
2016.8603696098562,36.9461,-97.891,3.3
2016.854893908282,36.9445,-97.8973,3.7
2016.8494182067077,36.4723,-98.7498,3.3
2016.8494182067077,36.4564,-98.7622,4.1
2016.8220396988363,36.7584,-98.0587,3.0
2016.8110882956878,36.8173,-97.5462,3.3
2016.8056125941137,36.6502,-99.0777,3.1
2016.8028747433266,36.4427,-98.7844,3.2
2016.8028747433266,36.4439,-98.7815,3.0
2016.8028747433266,36.4449,-98.779,3.4
2016.8028747433266,36.4507,-98.7752,3.1
2016.8028747433266,36.4493,-98.7758,4.0
2016.8028747433266,36.4642,-98.3036,3.8
2016.8001368925393,36.9295,-97.644,3.4
2016.7973990417522,36.4793,-98.7937,3.1
2016.7973990417522,36.7643,-97.7671,3.1
2016.7973990417522,36.5225,-98.3547,3.1
2016.7837097878166,36.5091,-99.0685,3.2
2016.7809719370293,36.7911,-98.3328,3.3
2016.7727583846681,36.4184,-98.1409,3.0
2016.7727583846681,36.4474,-98.7783,3.0
2016.7700205338808,36.5057,-99.066,3.0
2016.7672826830938,36.4516,-98.7704,3.3
2016.7618069815196,36.8215,-97.5453,3.6
2016.7590691307323,36.4447,-98.7825,3.2
2016.7590691307323,36.445,-98.7781,3.3
2016.7590691307323,36.4608,-99.1555,3.0
2016.7453798767967,36.5034,-99.0645,3.3
2016.7426420260097,36.2779,-98.4064,3.1
2016.7344284736482,36.8174,-98.2727,3.8
2016.7180013689253,36.9344,-97.9058,3.1
2016.7180013689253,36.9375,-97.906,3.9
2016.709787816564,36.7021,-97.7395,3.0
2016.709787816564,36.8673,-98.3474,3.5
2016.7070499657768,36.4595,-98.759,3.9
2016.7070499657768,36.7824,-98.561,3.0
2016.7015742642027,36.451,-98.7703,3.7
2016.6988364134154,36.7819,-97.8178,3.3
2016.6988364134154,36.7791,-97.8203,3.0
2016.6988364134154,36.2466,-98.4464,3.7
2016.6988364134154,36.2452,-98.4476,3.3
2016.6878850102669,36.7216,-98.3926,3.0
2016.6824093086927,36.9445,-97.9005,3.3
2016.6796714579054,36.9371,-97.9073,3.5
2016.6796714579054,36.9241,-97.9341,3.7
2016.6796714579054,36.9372,-97.9125,3.9
2016.6714579055442,36.8523,-97.6967,3.4
2016.6659822039699,36.4848,-98.6026,3.2
2016.6632443531828,36.5266,-97.8801,3.3
2016.6605065023957,36.6502,-97.7088,3.1
2016.6605065023957,36.9382,-97.9103,3.0
2016.6331279945243,36.5358,-98.9594,3.2
2016.624914442163,36.2476,-98.4451,3.3
2016.6194387405887,36.765,-97.6027,3.0
2016.6167008898015,36.8167,-97.6227,3.5
2016.6167008898015,36.6599,-98.0868,3.1
2016.6112251882273,36.6602,-98.0867,3.6
2016.5975359342915,36.4874,-98.4942,3.3
2016.5920602327174,36.7108,-98.1088,3.2
2016.5920602327174,36.7598,-98.0742,3.0
2016.5920602327174,36.4682,-98.7508,3.4
2016.5592060232718,36.4513,-98.7711,3.1
2016.5537303216975,36.5866,-98.5431,3.4
2016.5537303216975,36.7926,-97.5467,3.1
2016.545516769336,36.8213,-97.6153,3.4
2016.5290896646134,36.6758,-98.2662,3.2
2016.5290896646134,36.8423,-98.241,3.0
2016.5290896646134,36.5402,-98.6728,3.0
2016.5181382614649,36.4801,-98.7348,3.4
2016.5181382614649,36.733,-98.748,3.0
2016.5181382614649,36.708,-98.1095,3.0
2016.5181382614649,36.4574,-98.7699,3.3
2016.5181382614649,36.4552,-98.767,3.4
2016.5181382614649,36.4533,-98.7692,3.1
2016.5181382614649,36.4638,-98.7584,4.4
2016.5181382614649,36.4766,-98.7449,3.1
2016.5154004106776,36.4841,-98.7435,3.1
2016.5154004106776,36.4749,-98.7459,4.2
2016.5154004106776,36.4765,-98.7387,4.2
2016.498973305955,36.8177,-97.6184,3.4
2016.498973305955,36.8181,-97.6178,3.2
2016.4934976043805,36.4771,-98.7412,3.5
2016.4880219028064,36.4736,-98.7464,3.2
2016.4880219028064,36.7011,-98.6607,3.4
2016.4880219028064,36.5058,-99.0562,3.1
2016.479808350445,36.5024,-99.0565,3.4
2016.4743326488706,36.5335,-98.964,3.0
2016.4743326488706,36.4754,-98.7434,3.0
2016.4715947980835,36.6763,-98.7738,3.3
2016.4688569472964,36.5073,-98.4792,3.5
2016.4688569472964,36.4534,-98.7719,3.1
2016.4688569472964,36.4512,-98.7708,3.3
2016.4661190965091,36.452,-98.7703,3.4
2016.463381245722,36.5871,-98.5399,3.3
2016.4524298425736,36.7211,-98.7324,3.0
2016.4524298425736,36.484,-99.0981,3.3
2016.4524298425736,36.7233,-98.7296,3.3
2016.4524298425736,36.7209,-98.7302,3.0
2016.4496919917865,36.6164,-98.4256,3.1
2016.4469541409994,36.4531,-98.7805,3.2
2016.441478439425,36.4887,-98.7261,3.5
2016.4360027378507,36.6032,-97.6141,3.3
2016.4360027378507,36.4482,-98.7801,3.4
2016.4277891854895,36.6697,-97.7414,3.0
2016.422313483915,36.535,-98.9641,3.1
2016.416837782341,36.4166,-98.1423,3.2
2016.400410677618,36.4659,-98.7583,3.2
2016.3949349760437,36.4571,-98.7663,3.2
2016.3812457221081,36.4821,-98.7473,3.0
2016.3812457221081,36.4731,-98.7452,3.6
2016.3648186173853,36.5226,-98.6957,3.0
2016.359342915811,36.9528,-97.9704,3.0
2016.3511293634497,36.858,-98.1512,3.0
2016.3511293634497,36.8231,-97.7014,3.1
2016.3483915126626,36.8167,-97.6182,3.1
2016.3401779603012,36.688,-98.2607,3.5
2016.337440109514,36.4575,-98.7616,3.2
2016.337440109514,36.8731,-98.1372,3.3
2016.3347022587268,36.8124,-97.7986,3.0
2016.3347022587268,36.874,-98.1444,3.6
2016.3347022587268,36.8753,-98.1483,3.7
2016.3292265571527,36.4685,-98.7525,3.7
2016.3264887063656,36.8608,-98.1514,3.2
2016.3237508555783,36.8622,-98.0017,3.0
2016.315537303217,36.4761,-98.7447,3.4
2016.315537303217,36.4563,-98.6856,3.0
2016.3073237508556,36.5208,-98.9837,3.0
2016.3018480492813,36.5316,-98.6872,3.3
2016.2991101984942,36.4593,-98.7711,3.1
2016.2963723477071,36.6492,-97.7101,3.0
2016.2908966461328,36.4157,-98.1403,3.2
2016.2854209445586,36.4691,-98.841,3.1
2016.2854209445586,36.4684,-98.8506,3.0
2016.2772073921972,36.6229,-97.6924,3.3
2016.27446954141,36.4876,-98.5033,3.5
2016.2717316906228,36.5217,-98.9795,3.4
2016.2689938398357,36.8987,-97.6768,3.4
2016.2689938398357,36.8259,-98.0141,3.0
2016.2635181382614,36.4203,-98.1677,3.1
2016.2635181382614,36.4225,-98.1706,3.7
2016.2553045859001,36.7285,-98.1566,3.3
2016.2416153319643,36.6245,-97.6879,3.4
2016.2416153319643,36.4684,-98.7495,3.2
2016.2388774811773,36.4704,-98.7501,3.3
2016.2388774811773,36.4437,-98.6976,3.3
2016.233401779603,36.6241,-97.6878,3.2
2016.233401779603,36.5987,-97.8359,3.3
2016.233401779603,36.5995,-97.8331,3.3
2016.2306639288158,36.8787,-98.0113,3.0
2016.2251882272417,36.5194,-98.9787,3.0
2016.2224503764544,36.8672,-98.341,3.1
2016.2169746748802,36.9006,-98.2661,3.0
2016.2169746748802,36.3705,-98.4457,3.1
2016.2142368240932,36.4737,-98.5257,3.1
2016.2114989733059,36.6993,-98.6192,3.2
2016.2060232717317,36.8279,-98.2815,3.1
2016.2060232717317,36.8257,-98.2825,3.6
2016.2032854209447,36.8337,-98.2972,3.0
2016.2032854209447,36.9164,-97.9872,3.3
2016.2032854209447,36.8392,-98.2791,3.2
2016.1978097193703,36.8389,-98.2762,3.3
2016.1978097193703,36.4685,-98.7485,3.2
2016.1950718685832,36.6048,-97.7723,3.4
2016.1868583162218,36.6753,-98.1644,3.0
2016.1868583162218,36.5132,-98.7147,3.1
2016.1868583162218,36.5179,-97.7399,3.0
2016.1786447638603,36.471,-98.748,3.6
2016.1676933607118,36.6381,-98.1437,3.1
2016.1676933607118,36.4612,-98.7611,3.9
2016.1676933607118,36.6688,-97.7403,3.0
2016.1649555099248,36.4751,-98.742,3.9
2016.1649555099248,36.47,-98.758,3.0
2016.1649555099248,36.4626,-98.7591,3.7
2016.1649555099248,36.6685,-97.7419,3.1
2016.1594798083504,36.5254,-98.9867,3.3
2016.1594798083504,36.5283,-98.9828,3.6
2016.1567419575633,36.4282,-97.7232,3.0
2016.1540041067763,36.6671,-97.7431,3.0
2016.1540041067763,36.4736,-98.7528,3.5
2016.1540041067763,36.4711,-98.748,3.3
2016.148528405202,36.5297,-98.9767,3.1
2016.1403148528404,36.4546,-98.7768,3.4
2016.1321013004792,36.4775,-98.7433,3.4
2016.1321013004792,36.5322,-98.6839,3.1
2016.1321013004792,36.529,-98.6849,3.5
2016.1266255989049,36.4648,-98.7566,3.1
2016.1266255989049,36.4585,-98.7703,3.0
2016.1266255989049,36.4745,-98.7617,3.1
2016.1238877481178,36.4562,-98.7489,3.3
2016.1211498973305,36.4704,-98.7628,3.2
2016.1211498973305,36.4549,-98.7642,3.2
2016.1211498973305,36.4799,-98.7307,3.2
2016.1184120465434,36.472,-98.7511,3.4
2016.1184120465434,36.4663,-98.75,3.1
2016.1184120465434,36.5082,-98.7089,3.8
2016.1184120465434,36.4673,-98.7589,3.2
2016.1184120465434,36.455,-98.7638,3.7
2016.1156741957564,36.466,-98.7563,3.0
2016.1156741957564,36.5244,-98.7027,3.3
2016.1156741957564,36.4648,-98.7596,3.0
2016.1156741957564,36.5188,-98.7021,3.7
2016.1156741957564,36.5013,-98.718,3.4
2016.1156741957564,36.8766,-97.789,3.1
2016.1156741957564,36.4812,-98.7392,4.0
2016.1156741957564,36.4898,-98.709,5.1
2016.110198494182,36.5113,-99.0049,3.0
2016.0965092402464,36.8274,-97.7746,3.4
2016.0937713894593,36.5709,-97.8167,3.5
2016.0937713894593,36.57,-97.814,3.1
2016.088295687885,36.8143,-97.622,3.5
2016.0718685831623,36.758,-98.0688,3.2
2016.066392881588,36.9178,-97.9822,3.2
2016.0609171800138,36.6625,-98.4647,3.3
2016.0609171800138,36.9408,-97.8536,3.0
2016.0609171800138,36.9319,-97.6479,3.5
2016.0609171800138,36.4499,-98.3717,3.0
2016.0554414784394,36.8675,-97.9927,3.1
2016.0554414784394,36.76,-98.0517,3.2
2016.0554414784394,36.6028,-97.8279,3.7
2016.0554414784394,36.8342,-97.9888,3.0
2016.0527036276524,36.8347,-97.9844,3.0
2016.0527036276524,36.7924,-97.882,3.0
2016.049965776865,36.4563,-97.7326,3.0
2016.047227926078,36.827,-97.7697,3.3
2016.044490075291,36.2761,-98.4096,4.1
2016.0417522245039,36.8662,-97.9984,3.5
2016.0390143737166,36.7743,-97.8667,3.1
2016.0390143737166,36.4482,-98.3695,3.0
2016.0362765229295,36.5851,-98.1352,3.0
2016.0362765229295,36.9498,-97.8217,3.1
2016.0362765229295,36.9509,-97.8102,3.3
2016.0335386721424,36.939,-97.7972,3.5
2016.0335386721424,36.7675,-97.7725,3.4
2016.0308008213553,36.9535,-97.8334,3.0
2016.0308008213553,36.9368,-97.71,3.2
2016.022587268994,36.6065,-98.1003,3.1
2016.0171115674195,36.711,-98.4298,3.1
2016.0171115674195,36.5866,-98.4054,3.1
2016.0171115674195,36.7305,-98.0145,3.1
2016.0171115674195,36.7064,-97.6317,3.5
2016.0116358658454,36.7302,-98.0189,3.2
2016.0006844626969,36.8214,-97.7101,3.0
2015.9979466119096,36.8042,-97.8514,3.0
2015.9952087611225,36.8328,-97.7676,3.0
2015.9924709103354,36.5904,-98.3799,3.3
2015.9924709103354,36.729,-98.0094,3.7
2015.9897330595481,36.8343,-98.281,3.0
2015.984257357974,36.834,-97.7922,3.5
2015.9787816563996,36.7287,-98.0118,3.6
2015.9787816563996,36.7313,-98.0116,3.1
2015.9760438056126,36.7598,-98.0725,3.3
2015.9733059548255,36.7123,-97.5674,3.0
2015.9733059548255,36.9488,-97.8446,3.3
2015.9733059548255,36.7599,-98.0722,3.3
2015.9705681040384,36.7577,-98.0696,3.0
2015.962354551677,36.7012,-97.986,3.3
2015.9514031485285,36.7654,-98.0543,3.3
2015.9514031485285,36.7462,-98.127,3.1
2015.945927446954,36.8675,-98.0032,3.0
2015.9349760438056,36.6037,-98.3492,3.3
2015.9349760438056,36.7615,-97.6104,3.0
2015.9322381930185,36.9531,-97.8029,3.5
2015.9322381930185,36.9466,-97.8224,3.4
2015.9322381930185,36.9432,-97.8095,3.0
2015.9322381930185,36.9373,-97.8253,3.4
2015.9322381930185,36.9451,-97.815,3.5
2015.9267624914442,36.7599,-98.0659,3.5
2015.92128678987,36.6136,-98.0533,3.2
2015.92128678987,36.7635,-98.055,3.1
2015.92128678987,36.8315,-98.2737,3.2
2015.92128678987,36.7605,-98.0523,3.6
2015.9158110882956,36.8265,-98.2839,3.4
2015.9158110882956,36.7586,-98.0656,3.1
2015.9130732375086,36.7353,-98.7485,3.0
2015.9130732375086,36.6562,-98.4644,3.2
2015.9103353867215,36.9443,-97.8309,3.3
2015.9103353867215,36.3457,-99.2157,3.3
2015.9103353867215,36.7509,-98.0561,4.7
2015.9075975359342,36.5082,-99.029,3.0
2015.899383983573,36.9559,-97.8262,3.2
2015.899383983573,36.382,-98.2791,3.0
2015.899383983573,36.9459,-97.8108,3.1
2015.899383983573,36.9465,-97.8139,3.3
2015.8966461327857,36.9448,-97.8125,3.3
2015.8966461327857,36.8393,-98.2691,4.1
2015.8939082819986,36.8152,-98.2767,3.0
2015.8939082819986,36.8134,-98.2758,3.1
2015.8939082819986,36.8179,-98.2846,3.3
2015.8911704312115,36.8326,-98.2905,3.8
2015.8911704312115,36.8382,-98.2762,4.4
2015.8911704312115,36.6528,-98.4777,3.2
2015.8884325804245,36.6596,-98.4593,3.0
2015.8856947296372,36.945,-97.819,3.0
2015.88295687885,36.6619,-98.4609,3.4
2015.88295687885,36.9413,-97.8259,3.5
2015.88295687885,36.9456,-97.8471,3.5
2015.88295687885,36.9483,-97.8276,4.1
2015.88295687885,36.6547,-98.4654,3.0
2015.88295687885,36.6534,-98.4733,3.5
2015.88295687885,36.6535,-98.4719,3.7
2015.880219028063,36.6563,-98.4682,3.3
2015.880219028063,36.6561,-98.4614,3.2
2015.880219028063,36.6602,-98.4594,4.7
2015.8774811772757,36.7759,-97.7622,3.2
2015.8637919233402,36.9516,-97.8307,3.4
2015.861054072553,36.9661,-97.8492,3.0
2015.858316221766,36.9482,-97.8084,3.0
2015.858316221766,36.9471,-97.8262,3.5
2015.8555783709787,36.6716,-97.7326,3.1
2015.8555783709787,36.9447,-97.8257,3.0
2015.8555783709787,36.9435,-97.8231,3.5
2015.8555783709787,36.9507,-97.8335,3.7
2015.8528405201916,36.8489,-97.6892,3.0
2015.8501026694046,36.9466,-97.836,3.4
2015.8501026694046,36.9506,-97.8375,3.5
2015.8473648186173,36.9439,-97.8401,3.6
2015.8473648186173,36.9498,-97.8386,3.5
2015.8473648186173,36.6241,-97.7214,3.4
2015.8473648186173,36.9412,-97.8353,3.0
2015.8473648186173,36.9439,-97.843,3.1
2015.8473648186173,36.9482,-97.8369,3.1
2015.8473648186173,36.9468,-97.8368,3.8
2015.8473648186173,36.9499,-97.8361,3.0
2015.8473648186173,36.9528,-97.8552,4.1
2015.839151266256,36.9444,-97.8404,3.2
2015.839151266256,36.9436,-97.8458,3.2
2015.8254620123203,36.7355,-98.752,3.3
2015.8254620123203,36.7804,-98.652,3.1
2015.8199863107461,36.7023,-97.6965,3.1
2015.817248459959,36.8285,-97.7887,3.4
2015.8117727583847,36.1857,-98.811,3.0
2015.8090349075976,36.8302,-97.7883,3.5
2015.8090349075976,36.8304,-97.7932,3.2
2015.8090349075976,36.7833,-97.5441,3.2
2015.8035592060232,36.9385,-98.0212,3.1
2015.7953456536618,36.8989,-97.6529,3.2
2015.7953456536618,36.7346,-97.8401,3.1
2015.7707049965777,36.8414,-97.8147,3.4
2015.7597535934292,36.9365,-98.0359,3.0
2015.7488021902807,36.6274,-98.2138,3.5
2015.7405886379192,36.6273,-98.2122,3.3
2015.7405886379192,36.6276,-98.2139,3.1
2015.7378507871322,36.8411,-98.2448,3.0
2015.7351129363449,36.9031,-97.9099,3.0
2015.7296372347707,36.2657,-98.5337,3.2
2015.7214236824093,36.2911,-98.1903,3.3
2015.7186858316222,36.2662,-98.5315,3.8
2015.7186858316222,36.269,-98.5169,3.1
2015.7104722792608,36.8125,-97.8086,3.1
2015.7077344284737,36.8433,-97.8111,3.1
2015.7049965776864,36.4802,-98.9418,3.7
2015.6885694729638,36.9027,-97.6825,3.4
2015.6666666666667,36.9389,-98.0182,3.4
2015.6584531143053,36.8066,-98.3452,3.5
2015.6584531143053,36.5111,-99.0493,3.1
2015.6584531143053,36.6379,-97.6453,3.0
2015.6502395619439,36.8497,-97.6976,3.0
2015.6475017111568,36.9367,-97.6841,3.0
2015.6392881587954,36.5972,-97.698,3.3
2015.6365503080083,36.8416,-97.8271,3.8
2015.631074606434,36.8484,-98.2548,3.5
2015.631074606434,36.8441,-98.2687,3.6
2015.6228610540725,36.8963,-97.686,3.3
2015.6201232032854,36.9308,-97.6796,3.1
2015.6201232032854,36.8398,-97.8231,3.4
2015.6201232032854,36.8433,-97.8222,3.0
2015.6146475017113,36.8311,-97.8011,4.1
2015.611909650924,36.8478,-97.8797,3.3
2015.611909650924,36.8171,-97.6173,3.0
2015.6064339493498,36.6214,-97.8112,3.0
2015.6036960985625,36.9726,-97.9597,3.1
2015.6036960985625,36.9297,-97.6816,3.0
2015.6009582477755,36.7893,-98.2648,3.1
2015.6009582477755,36.8348,-97.7968,3.5
2015.5954825462013,36.6936,-98.664,3.1
2015.592744695414,36.5353,-97.8395,3.1
2015.590006844627,36.63,-97.812,3.3
2015.590006844627,36.6587,-97.7235,3.0
2015.590006844627,36.8315,-97.8011,3.5
2015.590006844627,36.5979,-97.6921,4.0
2015.590006844627,36.5972,-97.6914,3.4
2015.5872689938399,36.838,-97.804,3.4
2015.5872689938399,36.836,-98.2917,3.2
2015.5790554414784,36.6836,-97.8592,3.3
2015.5653661875428,36.8348,-97.8067,3.2
2015.5626283367556,36.519,-99.009,3.2
2015.5598904859685,36.6047,-97.6149,3.2
2015.5571526351814,36.8416,-98.2303,3.1
2015.551676933607,36.6004,-97.6848,3.2
2015.551676933607,36.8464,-98.2284,3.2
2015.54893908282,36.8367,-98.2445,3.5
2015.54893908282,36.837,-98.245,3.1
2015.54893908282,36.834,-98.25,3.5
2015.54893908282,36.6,-97.6892,3.3
2015.54893908282,36.8477,-98.2588,3.4
2015.546201232033,36.8458,-98.2516,3.7
2015.546201232033,36.842,-98.2593,4.4
2015.546201232033,36.8713,-97.895,3.1
